package,organization,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,package_id,duration_median,project_age,num_users,crowd_pct,crowd,total_issues,gini_coefficient,avg_clustering,avg_min_path,nodes,total_contributors,avg_comments,avg_first_comment,avg_active_time,crowd_pct_2,issues_over_time,avg_clusteringXcrowd_pct,avg_min_pathXcrowd_pct,gini_coefficientXcrowd_pct,issues_per_user
blade,biezhi,0.026739709649999173,0.02306641676487067,0.03036368753378972,0.03459224048524331,0.02620181418143404,0.011699496395885944,0.0207647048892119,0.19856516407945982,0.04186378015587345,0.013761846608936023,0.02372286559488529,0.013291772717657762,0.01884985926011816,0.014363180664487375,0.02652697740839078,0.020134671395405746,0.019670525128738237,0.12517620391713885,0.014477606303989888,0.014700684319130885,0.05769886270595285,0.030144527270339238,0.01977794910661685,0.020836365339943232,891142585e3b415c97df6c15a2d75a2a,5.0,1603.0,26,0.4722222222222222,34,72,0.5938097971680061,0.6189340371928692,1.982017982017982,78,7,2.207070707070707,14.3030303030303,17.7222222222222,0.22299382716049382,4.0424204616344355,0.2922744064521882,0.9359529359529359,0.28041018199600287,2.769230769230769
ponder,billyquith,0.014210944157093763,0.19510960432870145,0.018051094142720103,0.01919806483625011,0.01844973824071613,0.13986389121802692,0.016324052096090533,0.01810393538326025,0.011124791518192399,0.03197908669456162,0.03261681748554111,0.017393902769650926,0.01481311046095057,0.010333362276750533,0.0935491958675398,0.0163232361686162,0.15368501601571385,0.018054006494243036,0.016321289010176605,0.02698880310001021,0.015033431799912995,0.04028342035175724,0.009633072160861709,0.03017888797277754,86f0964810524734a8ec13210fb68cbe,12.0,1470.0,15,0.5441176470588235,37,68,0.4967948717948718,0.12549407114624506,1.9057971014492754,24,5,3.411764705882353,8.43137254901961,45.8823529411765,0.2960640138408304,4.163265306122449,0.06828353871192745,1.0369778346121057,0.2703148567119155,4.533333333333333
bgfx,bkaradzic,0.021746760841596165,0.07314337975134147,0.02068084253546742,0.06614356573408275,0.024212098375328478,0.2425869641117066,0.02253050024912584,0.018480944979730192,0.026157568106599197,0.025348256603797522,0.026133945513448102,0.04520976161698531,0.030613301922367213,0.040328296064827705,0.03542867969961529,0.04114109603345303,0.021178062165304563,0.031968990945902886,0.02088449822418803,0.021029801999841547,0.02878232115045464,0.042576552023025564,0.033522259261162,0.014131768303780467,4c1dcf5dd7e94bc18968e86cc414a1d9,10.0,1386.0,10,0.6585365853658537,27,41,0.5675388288238845,0.5120484959834256,2.1691398625705194,274,8,3.655688622754491,4.83982035928144,28.4940119760479,0.4336704342653183,2.662337662337662,0.3372026680866462,1.428457958278147,0.3737450823962166,4.1
blaze,blaze,0.025557831984937496,0.03513439132801026,0.02546053622013239,0.02118301057480657,0.04245115850952066,0.03553139772135145,0.08551112583378696,0.01996838319463098,0.014281917387819695,0.02979908280415208,0.16311601887199828,0.019379107082677087,0.017291727225127083,0.025731296532804055,0.028446907176376532,0.18666201858254877,0.02673605947738604,0.03282255367518824,0.01986799947857914,0.023257710759544654,0.04508745326848743,0.0348601005917839,0.012795744754988557,0.014048443249095698,d6d0e5d592184f6882bd0f158e8ff8fb,11.0,1995.0,47,0.16122004357298475,74,459,0.5733836715431807,0.6557457494726412,2.309729871492263,130,18,4.3042253521126765,13.0225352112676,25.5281690140845,0.0259919024496751,20.706766917293233,0.10571935830277876,0.37237475052380714,0.09244094051022957,9.76595744680851
bqplot,bloomberg,0.021125997187350934,0.015551706393815982,0.17529112016165024,0.03452600943519318,0.01337329905160355,0.02922795061372692,0.030582525508607322,0.011714866034916591,0.022281277891113817,0.026973838149990707,0.029682301277300364,0.039685053150562276,0.02365374708680032,0.25169313876645594,0.02967921481537913,0.02083667075887031,0.023321417234669697,0.04376426457738818,0.022762336853768182,0.023032153479710042,0.014946246029478106,0.030699567832136863,0.031226054661492086,0.017136224962810212,78adf27cd9564a01ab1e8e5c8582bbc3,28.0,1624.0,24,0.14814814814814814,28,189,0.5909870575393731,0.6101923759783928,2.3260219341974078,121,12,3.5259259259259257,17.1,30.9981481481481,0.02194787379972565,10.474137931034482,0.09039887051531745,0.34459584210331967,0.08755363815398119,7.875
psysh,bobthecow,0.034120017215377205,0.021679083608563316,0.022765269811824737,0.029094775443559748,0.031498684235141766,0.021388897946270923,0.27801768081320793,0.018477845476192894,0.016579028673996674,0.028088917811507682,0.04023672909845681,0.021398772125417007,0.01974742423371255,0.023667390649971743,0.037043884841884,0.01915025987261577,0.01831040964820064,0.04175445404806002,0.03100214072690963,0.01620141007954917,0.029618469856896295,0.04103208653504908,0.04679159166024158,0.0984853039400772,367d43d6e20540ddae8653cda2c3725e,98.0,2317.0,49,0.6730769230769231,70,104,0.5892217380779472,0.6229017891747257,2.069314796425025,270,13,5.0675675675675675,7.2007722007722,90.4131274131274,0.4530325443786983,4.0397065170479065,0.41926081963683465,1.3928080360553052,0.3965915544755414,2.122448979591837
beast,boostorg,0.0282429661892148,0.13155663043570298,0.013185604769568761,0.021710329221273337,0.01682322036031866,0.08216448462252048,0.012733211479521857,0.015942215661391375,0.02108251760976161,0.03243997411406653,0.026617507343277266,0.015946831550410417,0.015055665469407932,0.01505446682015206,0.04556158333360787,0.013332970320477255,0.01937631250081657,0.1525075203582094,0.016393301507896866,0.019531161593182945,0.2140717518840665,0.0219959610584891,0.015500236874205377,0.01468581885237066,6663174cfd20440a93ca2273e551287f,35.0,957.0,20,0.4444444444444444,32,72,0.5961255104093605,0.5722531020087466,2.0125019124428998,303,4,4.342891278375149,14.1672640382318,30.8602150537634,0.19753086419753085,6.771159874608151,0.25433471200388735,0.8944452944190665,0.2649446712930491,3.6
compute,boostorg,0.07125524322025584,0.19056056616473618,0.016644879740924115,0.013410879569142916,0.023138939838401866,0.20237143326878382,0.01677499638601736,0.0107481933232816,0.020388333258261865,0.026147266930314564,0.02813377478359217,0.014915370025189384,0.024018047033571497,0.01840182733109513,0.06550348759518136,0.01692785521107246,0.01945855480171563,0.030812236003683977,0.02091724095975304,0.07008604247199753,0.02233186884150027,0.0296572139973733,0.020079041976576138,0.011593901599490227,218ced56297f4af9a67e2f1f2e56ecb9,111.0,2406.0,28,0.39814814814814814,43,108,0.5707166179755971,0.6594946937873455,2.2090007627765065,115,12,3.3131868131868134,18.9203296703297,41.9478021978022,0.15852194787379972,4.039900249376559,0.2625765910449616,0.8795095629573128,0.22722976456435812,3.857142857142857
keyboard,boppreh,0.015094057021503763,0.015509462545358742,0.01610011154742435,0.014573521785755722,0.019433873577418832,0.03723151561472016,0.15019360881537025,0.016731392455020155,0.012549346298441406,0.0237273653055895,0.037688281610896886,0.025851586918425998,0.01860133870757481,0.01775112536793589,0.01950043414777159,0.013854396758716582,0.017304804174287258,0.026686538070396976,0.036234300363404574,0.0151238570191948,0.023994832395308818,0.023172543265012113,0.37508794582853194,0.01331692782606092,7ab696761a1f413cbf81ca5e82151e86,24.0,1150.0,29,0.8775510204081632,86,98,0.5682744282744283,0.5991385872873762,2.106021580229725,185,3,4.588785046728972,10.1542056074766,68.214953271028,0.7700957934194085,7.6695652173913045,0.5257746786399424,1.8481413867322074,0.4986898044040901,3.3793103448275863
vfsStream,bovigo,0.03927056775029217,0.029054866928075043,0.01310969130535211,0.016942195565040622,0.050073393790849616,0.031776133275457794,0.06172951054626277,0.01229767317484532,0.011704464637275253,0.0328224113237645,0.04425793714555246,0.012660249615354197,0.03577892311715654,0.010085382445582321,0.053237843284649505,0.016665712414043292,0.011757114966000829,0.03838339173634137,0.020968754546982903,0.01571678944996425,0.03385791728539126,0.26925319969920175,0.025394304184509175,0.10233631887074028,3fa585c4422a46999b110ce9d64c7695,24.0,3204.0,23,0.6,27,45,0.5396234223049865,0.55531801780402,2.116849816849817,108,5,3.0617283950617282,27.2222222222222,97.0123456790123,0.36,1.2640449438202246,0.333190810682412,1.2701098901098902,0.32377405338299187,1.9565217391304348
bower,bower,0.021245365532814846,0.019627433345403494,0.07827282405485458,0.018581363923879754,0.021117322534860077,0.32504114664116607,0.06951891680862614,0.024319011377685967,0.018177229839410187,0.01870506503534041,0.019267152312669834,0.025079033728508504,0.019906603750262503,0.016987882187616068,0.018667796063282005,0.016023244932835242,0.013816097906647316,0.0357777987796296,0.029918435516399285,0.015982339645368,0.03372770864706972,0.04221563008578797,0.05861720523022043,0.025240449110031996,42daaff5553945f3861b588866ca3ccc,51.0,2000.0,52,0.811965811965812,95,117,0.5611153340916728,0.8049418111984596,2.3318250821967372,1095,10,4.568053993250843,29.8323959505062,81.4814398200225,0.6592884798013003,5.265000000000001,0.6535852313149886,1.8933622462281199,0.455606467852213,2.25
box2,box-project,0.05484986944160388,0.023118352184870412,0.01732783887366002,0.020936291277795643,0.05817585525574622,0.07060257909976721,0.06842421108022236,0.027042868852542788,0.012501385652569013,0.03447139013389295,0.028134884001300126,0.013714288633510277,0.02434882588454752,0.010361281063335089,0.035605678969824854,0.012885577350782303,0.025043385121487564,0.05137726290502235,0.03798206760124727,0.01682178045671385,0.0255113691031062,0.02793138794746105,0.021483168973551167,0.2660990962063192,1826241553b14845afa91f0f8c98e0fb,2.0,2807.0,17,0.9344262295081968,57,61,0.5596617025188455,0.5530195662070363,2.3642410015649453,74,4,3.635036496350365,21.963503649635,94.4525547445255,0.8731523783929052,1.9558247239045243,0.5167559880950995,2.2092088047410146,0.5229625744848229,3.588235294117647
bpython,bpython,0.02348754923510295,0.015850026425229567,0.022924659102128677,0.024298752385181605,0.022533971351891835,0.0286940037259101,0.46277745147686333,0.013195499375973257,0.037313917292512315,0.01585076473808537,0.032464328223228534,0.025809799854878978,0.01569241746666751,0.018961800880084236,0.017856967157273685,0.02794666667731719,0.012647495445449866,0.025890681372519823,0.019178329418057836,0.012707115836336368,0.018621922541980543,0.024761691186276656,0.05450841549017857,0.012975474661191104,9fcc003a06e24f97822b8fee7514f8e7,0.0,2079.0,12,0.021621621621621623,8,370,0.601527824244452,0.669195942212657,2.20914671577655,183,6,3.345808383233533,18.7410179640719,52.8667664670659,0.00046749452154857564,16.017316017316016,0.014469101453246638,0.047765334395168654,0.013006007010690854,30.833333333333332
HikariCP,brettwooldridge,0.014768751507697278,0.018433001152873378,0.015067363042516217,0.013941263006553564,0.016135031095871777,0.018004551945045827,0.012314887224062937,0.23067542204695018,0.18473694528204274,0.015188627395795904,0.04003909744426489,0.012223898917946913,0.0135143570220268,0.01497187019383203,0.03185583105030125,0.014547401294431151,0.0179062101460534,0.02310695826048329,0.01823814803751432,0.01348409404208433,0.18601073280559452,0.023879228751430264,0.01598089073941996,0.015619502712219749,558184f9ed334b6cb65c205ad0c67eef,3.0,1660.0,49,0.84375,54,64,0.582367892501022,0.6327063644399131,2.1477720010945296,635,7,3.9006622516556293,8.72075055187638,43.1247240618102,0.7119140625,3.4698795180722897,0.5338459949961767,1.8121826259235094,0.49137290929773736,1.3061224489795917
Carbon,briannesbitt,0.02761642141997484,0.01852039890474873,0.02154652677314575,0.021522850133764225,0.02022582230521477,0.016740503275903415,0.014875020401066827,0.01283474142537841,0.01761796566367378,0.020591940053340422,0.03165780111204903,0.019093491975535375,0.01679647091246215,0.018773551941476445,0.03162166768497767,0.01341793788168611,0.38849146529838596,0.041060313399963626,0.0212281523605577,0.025377114235187105,0.01740661228719775,0.05058475106627739,0.023068622942994867,0.05160580409509868,76cd23cdb1094851bdbfdae5d70011b5,6.0,1153.0,22,0.5357142857142857,30,56,0.6040198366394399,0.5839973475328433,2.3864536789742163,400,7,3.6128526645768027,30.1692789968652,40.384012539185,0.2869897959183673,4.371205550737208,0.3128557218925946,1.2784573280219016,0.3235820553425571,2.5454545454545454
selectize.js,brianreavis,0.014179572187348062,0.01349533449024347,0.02343739565728539,0.027145869139204977,0.019454170936724597,0.017209916088862427,0.018788571257958242,0.012834936938778897,0.011433847470607997,0.025954800205299205,0.07669007567442208,0.37293066426437943,0.020054341242743898,0.029920738591913805,0.02078656103778771,0.012963675904369424,0.014341427205256774,0.023201909111722485,0.01928452616788054,0.016476894578965635,0.02058475024535033,0.04339777625770387,0.11133012120422493,0.01974240877235507,1bac057fd7b247f2a355e4cd20ebb7b5,402.0,1866.0,13,0.9666666666666667,58,60,0.5043662305369724,0.7780173580001305,3.024246232052719,889,2,3.0649867374005306,50.9986737400531,161.249336870027,0.9344444444444444,2.8938906752411575,0.7520834460667928,2.9234380243176283,0.4875540228524066,4.615384615384615
brunch,brunch,0.02147890740584227,0.024853347168703164,0.26325961116402014,0.03946806049207226,0.020215016103438323,0.054981856405668494,0.08154276646285628,0.015828810889451275,0.016167131251478124,0.03280244451625982,0.020323731498016664,0.0333038685460841,0.01808007376578947,0.013670099262769023,0.03635712320295473,0.02757668690922271,0.015630312288357387,0.03273188577787507,0.016912203766627325,0.012312812643635663,0.0341278909079154,0.039445475747232284,0.06893975277808273,0.040287623266201646,1743dd3f19b340de8e0b35595729df00,47.0,2096.0,42,0.5384615384615384,49,91,0.5870404846335697,0.7066507987543733,2.51286090770293,470,14,4.060308555399719,11.3744740532959,47.6339410939691,0.28994082840236685,3.9074427480916034,0.38050427625235483,1.3530789503015777,0.31609872249499904,2.1666666666666665
gspread,burnash,0.020749998913241887,0.06816353701700376,0.018186047261830155,0.050290659587008985,0.015824782984023254,0.07801558543656638,0.1473745573458709,0.08508073508695473,0.011334145758447685,0.02704172445109158,0.09577747390304846,0.02929601820083115,0.02413467966958763,0.022830518638700482,0.018156607375722233,0.018314633068929272,0.01434292208374016,0.04409285311286492,0.022477913701422807,0.018058672327342935,0.06699477591309844,0.06010459572824789,0.018139837213652574,0.01415475091390957,8e29f7dd8b8043a4a001ac8b08bf17a6,102.0,3014.0,43,0.8395061728395061,68,81,0.5031165554602155,0.7854617217476065,2.315923684625464,691,5,4.102888086642599,65.3592057761733,215.956678700361,0.7047706142356347,2.4187126741871268,0.6593999639362622,1.9442322290682907,0.42236945396660064,1.8837209302325582
javacpp,bytedeco,0.01882549702189863,0.15500028719039013,0.02490704944357276,0.026424158061854542,0.033297811169177294,0.13652112033839028,0.025899341378050545,0.1748617524156968,0.020768711287528278,0.028026016601361333,0.028009170110647876,0.015432999413460493,0.018253028982629378,0.0197692796587944,0.03849208699384083,0.01715756765877207,0.011105988662069043,0.03202854719478637,0.02593653219441573,0.01516496744317313,0.03497006441932172,0.027802277646648388,0.012325320177090664,0.020245907517770927,4db515f7cdac4214a30c071d3c986761,36.0,2143.0,62,0.7,70,100,0.5831045464528882,0.3684052198742973,1.981055038379879,157,16,5.966887417218543,4.24834437086093,61.3609271523179,0.48999999999999994,4.199720018665422,0.2578836539120081,1.3867385268659154,0.4081731825170217,1.6129032258064515
javacv,bytedeco,0.019244523343370585,0.04262607593974862,0.017013534631763326,0.08532970054380473,0.017449532667062975,0.15035735777747192,0.02682050757537611,0.13971866113413633,0.025505730230870143,0.017247989486719743,0.020241383579686856,0.016347407016272103,0.02588036055752977,0.039357471010072635,0.022888765681555363,0.02353112245579072,0.01799788911994852,0.017469359110389413,0.03765674166615462,0.01753950661933813,0.08631992220186471,0.023179325348916438,0.019812385723137302,0.02203764237687399,339cc4bfb5c94a69a7aef4140797b3bd,3.0,1631.0,139,0.8333333333333334,195,234,0.6303590708041654,0.4577560705677402,2.0034891879420744,563,19,5.802072538860104,2.56891191709845,85.8362694300518,0.6944444444444445,12.912323727774371,0.38146339213978353,1.6695743232850622,0.5252992256701379,1.683453237410072
Pux,c9s,0.034909610592183615,0.051074957467674736,0.032754041394957946,0.036555980657419516,0.031512156254537994,0.07424309494949523,0.034656088658800675,0.010658100269557465,0.013937358744442463,0.03334292150767786,0.05607718964003854,0.02094124530309013,0.017046909136254163,0.0469176333382844,0.1381031647472391,0.028799448812764788,0.01158373581895989,0.015754681686678575,0.024904950396231716,0.016933428337945353,0.057326985397450035,0.03782280363024227,0.038417816930820074,0.11953752693380156,9663c4430f2d4879a6f58130b1e32d5b,19.0,2258.0,4,0.10526315789473684,4,38,0.503030303030303,0.46789819376026276,1.8988505747126436,30,1,3.4204545454545454,25.7613636363636,38.5681818181818,0.011080332409972297,1.5146147032772364,0.04925244144844871,0.19987900786448878,0.05295055821371611,9.5
cachet,cachethq,0.046239987708410625,0.013297629937116457,0.020483745198471966,0.03976004973715147,0.01813919203242243,0.026584138339348723,0.022618480700464173,0.030668774085593584,0.0335998585312615,0.025795158747097188,0.04501265073085101,0.04638866232640875,0.024077296216686174,0.02288598195910014,0.019751275882547784,0.01391924751263718,0.022663774911443803,0.10407512191483834,0.1189482127990955,0.016121434352453553,0.07095241159618663,0.041003783405184,0.04429827544354196,0.09212471303264819,7ac6d118957b4ba09b367b206eb98e01,41.0,968.0,67,0.6521739130434783,90,138,0.5526315789473685,0.7762584188713726,2.0993181182098057,399,16,3.6172185430463575,7.65827814569536,38.1324503311258,0.42533081285444235,12.830578512396693,0.5062554905682864,1.3691205118759602,0.3604118993135012,2.0597014925373136
chronos,cakephp,0.04570280496939373,0.026874557502544773,0.02089267999600665,0.01209328429095079,0.04885691974059115,0.022877239395093955,0.011509324610808197,0.043842695075673635,0.014388419845842836,0.025683562291418143,0.044489463377330035,0.012188384116822739,0.018670250434589423,0.017093910967908157,0.035564858848688964,0.014070057698215047,0.25166585371128203,0.1394044590745995,0.02922369337376253,0.01622272705670768,0.011641141604977074,0.03377917562438934,0.023695865522403225,0.06123733719132473,75198096dff64e3db3445b32a9a55252,1.0,1630.0,12,0.2676056338028169,19,71,0.5103748910200523,0.741640993652442,1.9857218402961396,62,13,3.803921568627451,4.22875816993464,49.7320261437908,0.07161277524300733,3.920245398773006,0.1984673081605126,0.5313903516285443,0.13657919618846467,5.916666666666667
phinx,cakephp,0.01957027240585019,0.02430006576719823,0.022049557422087238,0.019344038532213552,0.020397563957337415,0.029026104272655145,0.023408463374047617,0.025363068913475,0.016387601674347226,0.026928185282551358,0.2403645335772391,0.022472754974724753,0.020224830594680242,0.01588667291004888,0.0594159769107093,0.01681675147721945,0.02457277716636551,0.15036774811927567,0.02856423139892982,0.013002504330600777,0.028225376965304274,0.02683569492190702,0.021794291675474014,0.091311747677241,e329bec95edb425a94224b59800ccb1a,316.0,1760.0,68,0.6641509433962264,176,265,0.5852361057131753,0.726094253755977,2.503559023321869,496,44,3.8576429404900816,52.4947491248541,115.298716452742,0.4410964756140975,13.551136363636363,0.48223618362661114,1.6627410871873545,0.38868511171893905,3.8970588235294117
async,caolan,0.027731043591154386,0.024192037661866023,0.0626533284940195,0.018650069059922243,0.018439730599784692,0.020821831167075082,0.03207422628829035,0.019491013713640773,0.014518627690123406,0.1743839565925558,0.028731720628927978,0.022461941244989427,0.012343059027526686,0.018458788777833683,0.08651127859750267,0.014910345122050559,0.018797024710140393,0.04653140752830875,0.024259375734308426,0.019752211605586465,0.18717583139602098,0.031202932276184033,0.049578264540420136,0.01191843520407377,42cb91c220e6458c8e9de1c0320126fc,17.0,1961.0,110,0.6047619047619047,127,210,0.6083508288207857,0.5982197849288657,2.235633028807449,547,32,3.449489216799092,5.16458569807037,50.4960272417707,0.3657369614512471,9.637939826619071,0.36178053659983783,1.352025688850219,0.3679074060011418,1.9090909090909092
jquery-cookie,carhartl,0.019663748540112685,0.01700800000930783,0.04457721931875908,0.018586207135719644,0.014229742554551655,0.03177446031664637,0.03098826962068206,0.01354851627765202,0.015040968392236993,0.01978003198612781,0.033619763068694235,0.035081499141116426,0.017031105945753897,0.013411735647475753,0.03374372601867707,0.01492297599605959,0.030347566952629166,0.031532203769257784,0.023482937673534984,0.014723621413175916,0.3819681547525949,0.03182785856890781,0.08443017424507088,0.017204339413946473,c5db2c131c914195807cf6f82870a6b4,73.0,3232.0,31,0.9444444444444444,34,36,0.5822581185696571,0.6596835718609707,2.0659350680933852,265,2,4.350974930362117,13.7047353760446,54.6935933147632,0.8919753086419753,1.0024752475247525,0.6230344845353613,1.9511608976437527,0.5499104453157873,1.1612903225806452
markdown,cebe,0.04864759210510351,0.013246000186269376,0.027542694257109934,0.01488489933404411,0.03806284057795473,0.016972561053112678,0.024947391529006106,0.011595101964309917,0.011571766722762415,0.021510752991291016,0.09083379277008329,0.09582030665829566,0.011919814594591974,0.013091060752379344,0.0635342986937216,0.014528844125753811,0.015441175180335416,0.06446836791034286,0.021551686811346747,0.013597965455145066,0.028586494092373772,0.24257708410897577,0.028934698740139285,0.03822594049472547,22b69d6e80e6439193fb9af2bf6d95a9,56.0,2227.0,21,0.3023255813953488,26,86,0.5316804407713499,0.6000899361906987,1.9404761904761905,66,9,3.4580152671755724,37.9312977099237,156.015267175573,0.09140075716603568,3.475527615626403,0.18142253884835077,0.5866555924695459,0.1607405983727337,4.095238095238095
mongoose,cesanta,0.01829233031800103,0.08600301668510482,0.03156034896719716,0.027790754299022866,0.022437833211534794,0.08573695834290244,0.03026514291037573,0.1101505153197754,0.016526254427991396,0.028510662792846725,0.028053712068952078,0.018369205521674575,0.018352088918827194,0.015861084361439345,0.018198430031912183,0.014408432160016913,0.07470966928646741,0.03204489387438178,0.01737396608499469,0.0195580238222492,0.19839765060904782,0.02700976965790635,0.03347873234675239,0.01245849502476438,6cee79bb06e44296b751612df560787f,148.0,2588.0,18,0.6,18,30,0.5851378446115288,0.5062140771340943,2.338434815266889,360,6,3.3787680209698556,32.3800786369594,61.4272608125819,0.36,1.0432766615146831,0.30372844628045653,1.4030608891601333,0.3510827067669173,1.6666666666666667
cfg4j,cfg4j,0.021491797563309472,0.009849557747018704,0.03356143400448848,0.020661842821394664,0.015017142180320724,0.03763937490191637,0.033508591839978306,0.21391450151752092,0.04057690132360317,0.03333080544446906,0.03711745414572457,0.01366941467858851,0.014178050105999174,0.009713924943322414,0.14189363784859316,0.03255464950690798,0.02926608609248018,0.0354606182306286,0.016410937267273926,0.014626214725962072,0.06601648570626582,0.03139336028119974,0.029825674680372078,0.038630700302555374,8b49661f8e674a2c938c2895b7c95f1d,6.0,1751.0,5,0.06060606060606061,6,99,0.47538644470868013,0.7279899787712288,2.470744680851064,58,5,2.486111111111111,94.7777777777778,70.5833333333333,0.0036730945821854917,5.088520845231296,0.04412060477401387,0.14974210186976145,0.028811299679313947,19.8
chai,chaijs,0.019963767436616903,0.03067503727792319,0.25182367130093636,0.022994756765655242,0.023981798918974347,0.020489606551650004,0.015878401583540425,0.023207681173410506,0.01248115714989326,0.1345291470939082,0.06828174170335027,0.017917801937165894,0.025771144441254563,0.013674463031769503,0.05461766291881154,0.021918617775590402,0.01888063435439603,0.03576649782950786,0.04273823690543075,0.014809879653482657,0.025490818996740876,0.041541832993676545,0.031978088974768316,0.01530987068359123,47f5382c5a804a9bb4bd1909c11d68d0,24.0,1872.0,24,0.5,17,34,0.609448605933748,0.6701716801364294,2.2189431599989478,554,7,4.640692640692641,6.14393939393939,78.9274891774892,0.25,1.6346153846153848,0.3350858400682147,1.1094715799994739,0.304724302966874,1.4166666666666667
Pomm,chanmix51,0.02575537148863077,0.020589298650622367,0.019238500129431485,0.08517235823348164,0.04008222309499979,0.013182967588305474,0.011133180059492587,0.02616132342815399,0.057235057909041646,0.033381266213953494,0.23250921475887298,0.01866776095703244,0.010761730320751667,0.013434278078377247,0.08616661843657493,0.013421213060617446,0.026381928913295268,0.040847571820020676,0.024609755009412766,0.042231809467077254,0.07439083947986365,0.031756963551044466,0.013026542980223894,0.025841320183128118,f9680ba3f60149af9126b3b74fcbef27,7.0,3020.0,11,0.11940298507462686,8,67,0.5191040843214757,0.3383022774327122,1.8695652173913044,23,4,2.128787878787879,14.030303030303,20.0681818181818,0.014257072844731565,1.9966887417218544,0.04039430178301041,0.22323166774821546,0.06198257723241501,6.090909090909091
sanic,channelcat,0.03712748706274939,0.020005207529968837,0.025885226173241706,0.024277914144954824,0.02118251847710009,0.02795436589995098,0.1038852662495996,0.030554831231417456,0.02169459588846869,0.0325411443899602,0.043475847646612865,0.01918080706158747,0.01833020553940606,0.01598781296063798,0.03891890162585604,0.025625626464854136,0.018322899890593207,0.08312897292327964,0.03484970195374141,0.013793388041761714,0.2498826782767087,0.033058362575530104,0.031020965909284322,0.0122898810541944,79c59ac6947a455cbe7863c548d502f8,63.0,1074.0,45,0.8166666666666667,49,60,0.6037031061477595,0.7178738069695989,2.551891710732107,471,6,4.617834394904459,18.7528662420382,69.0624203821656,0.6669444444444445,5.027932960893854,0.5862636090251724,2.084044897097887,0.49302420335400354,1.3333333333333333
chaplin,chaplinjs,0.018287217042122324,0.017499365145340562,0.06619298581738407,0.03269454873083398,0.02355541332135311,0.029670050078764176,0.019257007390021896,0.012774961795180272,0.02001162457327621,0.03548772444602293,0.04484135993660834,0.13271479680776022,0.02139777087081128,0.0228798412425348,0.13075424697047147,0.022086080855642183,0.015578061937450025,0.04810980770689172,0.029119832302706365,0.019191089145934735,0.02923848161724611,0.04608025400994871,0.10735952987646064,0.040655455897705486,9579bee0c04c4388969384cc072bec57,14.0,2880.0,26,0.22580645161290322,21,93,0.6254420960303314,0.718653925393389,2.157998423955871,189,14,5.2571022727272725,3.89204545454545,19.7485795454545,0.0509885535900104,2.9062500000000004,0.16227669283076526,0.48728996669971275,0.1412288603939458,3.576923076923077
validator.js,chriso,0.015964297034946926,0.03090377215570016,0.03658056286323645,0.0267962659939396,0.055651973395370063,0.028457149188063018,0.026271404544230003,0.020818016438299447,0.015174497323564273,0.031477771100803416,0.17045460300282914,0.01886647603300726,0.022442896263869607,0.04248499596774652,0.02784913919154642,0.025008796743026328,0.04383790634609344,0.03268784787379233,0.02646053800352461,0.09048384734531877,0.030892019577978273,0.03574511094930569,0.07091534645175757,0.03521493186642346,bfd3309e83bd4009a2dbcbf6ac9e6e8b,35.0,1461.0,24,0.9722222222222222,35,36,0.5844924467033743,0.5069337820663375,2.2096530920060333,450,1,2.7573363431151243,9.63318284424379,36.4571106094808,0.945216049382716,2.217659137577002,0.4928522881200504,2.1482738394503103,0.5682565454060583,1.5
libjson-rpc-cpp,cinemast,0.021356439135307746,0.057166585011497864,0.017638989857533167,0.01822696483108185,0.013060696222143429,0.2242949235275568,0.025561080028813694,0.039072850512550966,0.021888244271864213,0.040090562924066736,0.06300462248562384,0.013858791239815014,0.014419597537902694,0.011977434603332152,0.0494747169282017,0.012288170964306882,0.014185034579807711,0.041592851324352406,0.020600459435128518,0.021968906668330273,0.11718232164369716,0.08919989634042365,0.013144996026605968,0.01715517529631935,56b740364bb2403b968fe7aefa8c37c1,18.0,2628.0,19,0.6923076923076923,27,39,0.5859783746076037,0.4869120325725919,1.9834710743801653,122,4,3.721774193548387,8.77016129032258,51.5161290322581,0.4792899408284023,1.3356164383561644,0.337092945627179,1.3731722822631913,0.4056773362668026,2.0526315789473686
clappr,clappr,0.017656757019125342,0.013297619500061435,0.12033013032508616,0.1670458969084567,0.015439388841348753,0.02806894355139622,0.014797515748591904,0.01359298138230453,0.019300831585934156,0.024069285519902457,0.014330650822604808,0.08838705913205579,0.027956002624705434,0.028078382676781227,0.021353121617746152,0.029652335531381743,0.017466545859979612,0.031997124523740636,0.04351009166841343,0.012939381322645572,0.04365142610478686,0.025085471966565492,0.14906740098030127,0.014692547337643885,fccd4b6b7ec24c6abd865aed8e8ed2ad,31.0,1508.0,43,0.5688073394495413,62,109,0.6024471374938665,0.7743473359783496,2.2549042802783856,321,18,4.430526315789474,12.0852631578947,75.1884210526316,0.3235417894116657,6.505305039787799,0.4404544479876851,1.2826061043785313,0.3426763534368782,2.5348837209302326
